event_id,event_type,zone_id,timestamp,hour_of_day,minutes_since_event_start,is_peak_hour,crowd_density,capacity_utilization,flow_rate_in,flow_rate_out,net_flow,temperature_celsius,noise_level_db,adjacent_zone_pressure,exit_proximity_score,dwell_time_minutes,anomaly_label,anomaly_code,is_anomaly
EVT-007,CONCERT,ZONE_C,2025-07-19T18:08:30,18.133,68.5,1,0.6661,0.6661,153.4,94.36,59.04,23.03,85.13,0.7181,0.1251,42.36,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:08:30,18.133,68.5,1,0.7278,0.7278,228.58,231.77,-3.19,23.38,89.75,0.6969,0.0999,17.27,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:08:30,18.133,68.5,1,0.7252,0.7252,140.63,117.12,23.51,23.23,87.52,0.7418,0.1034,24.77,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:08:30,18.133,68.5,1,0.7377,0.7377,154.55,256.92,-102.36,23.75,85.6,0.7149,0.1084,14.36,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:08:30,18.133,68.5,1,0.7433,0.7433,87.28,83.79,3.49,23.04,90.53,0.7124,0.5382,17.74,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:08:30,18.133,68.5,1,0.745,0.745,60.89,68.36,-7.48,23.91,87.39,0.7265,0.5369,21.8,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:08:30,18.133,68.5,1,0.7449,0.7449,205.29,178.88,26.41,23.27,90.46,0.709,0.1678,33.31,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:09:00,18.15,69.0,1,0.7316,0.7316,178.93,101.94,76.99,22.56,86.44,0.729,0.1093,35.88,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:09:00,18.15,69.0,1,0.718,0.718,174.85,132.17,42.68,22.71,89.62,0.6989,0.0928,24.45,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:09:00,18.15,69.0,1,0.6621,0.6621,225.87,165.93,59.94,22.3,85.6,0.7229,0.1259,23.94,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:09:00,18.15,69.0,1,0.7319,0.7319,292.46,102.08,190.38,22.5,87.4,0.6937,0.0994,39.43,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:09:00,18.15,69.0,1,0.7119,0.7119,81.59,98.71,-17.12,22.36,84.95,0.7348,0.1053,28.85,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:09:00,18.15,69.0,1,0.7623,0.7623,135.0,205.9,-70.9,23.27,84.72,0.7218,0.1049,18.51,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:09:00,18.15,69.0,1,0.7433,0.7433,103.46,47.63,55.83,22.82,89.34,0.7248,0.5381,31.21,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:09:00,18.15,69.0,1,0.7336,0.7336,98.48,78.0,20.47,22.61,89.4,0.7219,0.5453,18.81,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:09:00,18.15,69.0,1,0.6903,0.6903,233.45,348.62,-115.17,23.48,86.32,0.722,0.1811,15.84,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:09:30,18.15,69.5,1,0.7021,0.7021,234.29,77.89,156.4,23.05,87.26,0.7402,0.114,45.07,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:09:30,18.15,69.5,1,0.7562,0.7562,235.87,57.45,178.42,22.72,91.25,0.6821,0.0882,59.23,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:09:30,18.15,69.5,1,0.6807,0.6807,211.55,123.19,88.36,22.58,82.14,0.744,0.1224,33.15,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:09:30,18.15,69.5,1,0.7083,0.7083,145.1,130.45,14.65,22.47,88.89,0.6963,0.1027,29.86,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:09:30,18.15,69.5,1,0.7218,0.7218,72.89,115.49,-42.6,22.74,84.8,0.7353,0.1039,25.0,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:09:30,18.15,69.5,1,0.7389,0.7389,169.16,157.34,11.82,22.87,88.59,0.712,0.1083,23.48,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:09:30,18.15,69.5,1,0.7191,0.7191,91.85,90.87,0.97,22.17,88.62,0.7291,0.5563,15.83,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:09:30,18.15,69.5,1,0.7532,0.7532,76.65,28.8,47.85,22.22,89.22,0.7151,0.5311,52.31,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:09:30,18.15,69.5,1,0.7018,0.7018,325.78,148.37,177.41,22.18,85.84,0.7075,0.1781,37.84,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:10:00,18.167,70.0,1,0.7312,0.7312,270.05,188.91,81.13,22.76,90.4,0.7476,0.1094,19.35,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:10:00,18.167,70.0,1,0.7845,0.7845,125.67,55.4,70.27,22.94,92.04,0.706,0.085,63.73,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:10:00,18.167,70.0,1,0.6573,0.6573,157.01,93.26,63.75,22.26,88.74,0.7464,0.1268,42.29,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:10:00,18.167,70.0,1,0.7065,0.7065,287.69,81.42,206.27,22.44,83.72,0.6896,0.1029,47.72,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:10:00,18.167,70.0,1,0.7403,0.7403,126.87,127.88,-1.01,22.08,90.36,0.7227,0.1013,23.16,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:10:00,18.167,70.0,1,0.7345,0.7345,213.37,253.5,-40.13,23.31,89.15,0.7358,0.1089,14.49,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:10:00,18.167,70.0,1,0.7203,0.7203,33.33,79.83,-46.5,23.25,90.33,0.7579,0.5553,18.05,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:10:00,18.167,70.0,1,0.7511,0.7511,37.01,25.24,11.77,23.41,88.27,0.7234,0.5326,59.51,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:10:00,18.167,70.0,1,0.6942,0.6942,404.11,104.16,299.94,22.34,86.11,0.7074,0.1801,53.31,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:10:30,18.167,70.5,1,0.7396,0.7396,291.26,159.28,131.98,22.2,88.46,0.7595,0.1082,23.22,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:10:30,18.167,70.5,1,0.7618,0.7618,98.58,107.75,-9.18,23.72,88.86,0.6984,0.0875,31.81,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:10:30,18.167,70.5,1,0.6679,0.6679,162.37,206.02,-43.65,21.56,86.34,0.7341,0.1248,19.45,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:10:30,18.167,70.5,1,0.6906,0.6906,259.4,198.87,60.52,22.93,87.06,0.7041,0.1053,19.1,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:10:30,18.167,70.5,1,0.7267,0.7267,211.06,120.14,90.93,23.33,90.16,0.7126,0.1032,24.2,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:10:30,18.167,70.5,1,0.7626,0.7626,160.65,234.46,-73.8,23.24,89.88,0.7331,0.1049,16.26,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:10:30,18.167,70.5,1,0.6974,0.6974,91.05,84.43,6.63,22.15,87.02,0.7507,0.5735,16.52,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:10:30,18.167,70.5,1,0.7323,0.7323,75.69,48.96,26.74,23.22,89.55,0.7087,0.5462,29.92,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:10:30,18.167,70.5,1,0.7014,0.7014,434.85,358.65,76.2,22.36,86.87,0.7152,0.1782,15.64,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:11:00,18.183,71.0,1,0.7185,0.7185,115.65,101.0,14.65,21.34,85.17,0.7622,0.1113,35.57,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:11:00,18.183,71.0,1,0.7652,0.7652,264.47,215.8,48.67,22.65,89.44,0.6932,0.0871,15.96,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:11:00,18.183,71.0,1,0.7204,0.7204,191.01,227.47,-36.46,23.25,90.66,0.7279,0.1157,19.0,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:11:00,18.183,71.0,1,0.7046,0.7046,185.45,252.16,-66.72,23.11,87.12,0.7236,0.1032,15.37,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:11:00,18.183,71.0,1,0.7672,0.7672,244.43,187.18,57.26,22.52,88.44,0.7336,0.0978,16.4,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:11:00,18.183,71.0,1,0.7084,0.7084,132.25,69.7,62.55,22.8,87.13,0.7429,0.1129,50.82,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:11:00,18.183,71.0,1,0.6954,0.6954,47.49,27.8,19.7,22.99,86.91,0.7419,0.5752,50.04,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:11:00,18.183,71.0,1,0.7359,0.7359,103.18,88.43,14.74,23.06,87.78,0.7359,0.5436,16.64,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:11:00,18.183,71.0,1,0.6925,0.6925,172.77,329.2,-156.44,23.19,86.34,0.713,0.1805,16.83,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:11:30,18.183,71.5,1,0.7519,0.7519,250.79,73.44,177.34,23.01,91.26,0.7368,0.1064,51.19,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:11:30,18.183,71.5,1,0.7679,0.7679,233.33,219.31,14.02,23.61,89.33,0.7361,0.0868,15.76,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:11:30,18.183,71.5,1,0.6974,0.6974,323.56,144.42,179.14,22.4,86.36,0.7363,0.1195,28.97,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:11:30,18.183,71.5,1,0.7083,0.7083,153.91,182.57,-28.66,23.27,87.07,0.7323,0.1027,21.34,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:11:30,18.183,71.5,1,0.7383,0.7383,133.83,78.62,55.21,22.21,88.21,0.7084,0.1016,37.56,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:11:30,18.183,71.5,1,0.7434,0.7434,240.01,256.42,-16.4,23.41,88.02,0.7451,0.1076,14.5,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:11:30,18.183,71.5,1,0.7388,0.7388,35.23,99.81,-64.59,23.24,89.38,0.7599,0.5414,14.8,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:11:30,18.183,71.5,1,0.7352,0.7352,35.52,38.76,-3.24,22.4,87.39,0.7233,0.544,37.93,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:11:30,18.183,71.5,1,0.658,0.658,161.36,107.94,53.43,21.97,81.9,0.7252,0.19,48.77,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:12:00,18.2,72.0,1,0.7495,0.7495,261.67,218.28,43.39,23.78,89.42,0.7557,0.1067,17.17,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:12:00,18.2,72.0,1,0.7542,0.7542,224.3,212.14,12.16,23.9,88.01,0.7234,0.0884,16.0,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:12:00,18.2,72.0,1,0.6823,0.6823,261.25,109.45,151.8,22.07,86.32,0.7313,0.1221,37.4,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:12:00,18.2,72.0,1,0.7114,0.7114,296.48,197.22,99.25,22.76,86.68,0.7103,0.1022,19.84,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:12:00,18.2,72.0,1,0.7269,0.7269,155.28,194.85,-39.56,22.56,87.55,0.7274,0.1032,14.92,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:12:00,18.2,72.0,1,0.7189,0.7189,281.37,245.98,35.39,23.84,87.82,0.7382,0.1113,14.61,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:12:00,18.2,72.0,1,0.7837,0.7837,38.78,78.52,-39.74,23.73,90.43,0.7519,0.5104,19.96,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:12:00,18.2,72.0,1,0.7541,0.7541,99.88,54.02,45.86,22.79,88.25,0.7192,0.5304,27.92,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:12:00,18.2,72.0,1,0.7133,0.7133,238.51,129.02,109.49,23.44,85.53,0.7155,0.1753,44.23,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:12:30,18.2,72.5,1,0.7438,0.7438,78.7,149.32,-70.62,23.35,89.26,0.7366,0.1076,24.91,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:12:30,18.2,72.5,1,0.7489,0.7489,136.84,103.73,33.11,23.77,86.76,0.713,0.089,32.49,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:12:30,18.2,72.5,1,0.6707,0.6707,169.91,67.58,102.33,22.16,88.9,0.7302,0.1242,59.55,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:12:30,18.2,72.5,1,0.7551,0.7551,293.89,246.08,47.8,22.41,86.27,0.6988,0.0963,16.88,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:12:30,18.2,72.5,1,0.7433,0.7433,88.23,159.98,-71.76,23.96,89.2,0.737,0.1009,18.58,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:12:30,18.2,72.5,1,0.7381,0.7381,138.94,116.55,22.38,22.93,87.58,0.7435,0.1084,31.66,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:12:30,18.2,72.5,1,0.8032,0.8032,116.52,47.05,69.47,23.06,90.78,0.7463,0.498,34.15,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:12:30,18.2,72.5,1,0.7148,0.7148,34.16,33.89,0.27,22.44,88.22,0.7492,0.5596,42.18,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:12:30,18.2,72.5,1,0.7241,0.7241,422.29,192.82,229.47,23.19,87.01,0.7269,0.1726,30.04,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:13:00,18.217,73.0,1,0.7433,0.7433,255.45,228.67,26.78,22.91,88.79,0.7435,0.1076,16.25,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:13:00,18.217,73.0,1,0.7561,0.7561,197.58,111.06,86.52,22.87,89.98,0.707,0.0882,30.64,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:13:00,18.217,73.0,1,0.7129,0.7129,152.96,185.45,-32.49,22.57,86.71,0.7556,0.1169,23.07,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:13:00,18.217,73.0,1,0.7564,0.7564,279.38,287.38,-8.0,22.7,88.57,0.7281,0.0962,14.48,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:13:00,18.217,73.0,1,0.7092,0.7092,105.45,144.21,-38.76,22.82,85.83,0.7472,0.1057,19.67,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:13:00,18.217,73.0,1,0.7424,0.7424,260.85,136.48,124.37,22.77,86.58,0.7263,0.1078,27.2,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:13:00,18.217,73.0,1,0.7594,0.7594,90.86,46.66,44.21,23.27,91.02,0.7497,0.5267,32.55,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:13:00,18.217,73.0,1,0.7381,0.7381,53.88,54.5,-0.62,23.38,87.39,0.7328,0.5419,27.09,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:13:00,18.217,73.0,1,0.688,0.688,129.0,322.07,-193.07,22.4,86.99,0.7387,0.1817,17.09,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:13:30,18.217,73.5,1,0.7463,0.7463,103.76,181.01,-77.25,22.76,89.61,0.7493,0.1072,20.62,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:13:30,18.217,73.5,1,0.7442,0.7442,169.51,136.59,32.92,23.37,89.2,0.7296,0.0896,24.52,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:13:30,18.217,73.5,1,0.7185,0.7185,168.1,75.12,92.98,23.05,86.14,0.7503,0.116,57.39,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:13:30,18.217,73.5,1,0.7552,0.7552,94.22,272.77,-178.55,22.65,88.13,0.7139,0.0963,15.23,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:13:30,18.217,73.5,1,0.7244,0.7244,72.6,139.87,-67.27,22.92,82.99,0.7488,0.1035,20.72,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:13:30,18.217,73.5,1,0.7349,0.7349,232.63,109.07,123.55,21.67,87.97,0.7354,0.1089,33.69,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:13:30,18.217,73.5,1,0.7745,0.7745,46.06,57.01,-10.95,23.25,92.51,0.7453,0.5164,27.17,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:13:30,18.217,73.5,1,0.6908,0.6908,98.95,22.74,76.21,22.33,89.69,0.7398,0.579,60.75,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:13:30,18.217,73.5,1,0.7063,0.7063,316.33,354.87,-38.54,22.8,85.45,0.7387,0.177,15.92,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:14:00,18.233,74.0,1,0.7354,0.7354,282.47,68.52,213.94,22.4,89.22,0.7396,0.1088,53.66,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:14:00,18.233,74.0,1,0.7461,0.7461,132.61,212.02,-79.41,22.96,89.39,0.727,0.0893,15.84,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:14:00,18.233,74.0,1,0.7292,0.7292,294.3,156.29,138.01,23.07,88.66,0.7507,0.1143,27.99,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:14:00,18.233,74.0,1,0.7558,0.7558,88.09,102.06,-13.96,24.11,91.02,0.7268,0.0962,40.73,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:14:00,18.233,74.0,1,0.7052,0.7052,157.14,47.22,109.91,22.46,88.44,0.7454,0.1064,59.73,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:14:00,18.233,74.0,1,0.7172,0.7172,98.84,247.64,-148.8,22.32,84.39,0.7203,0.1116,14.48,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:14:00,18.233,74.0,1,0.7781,0.7781,108.32,81.57,26.75,22.91,89.43,0.7408,0.5141,19.08,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:14:00,18.233,74.0,1,0.6876,0.6876,31.54,65.59,-34.05,21.91,84.18,0.7305,0.5817,20.97,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:14:00,18.233,74.0,1,0.7486,0.7486,269.63,128.46,141.17,22.78,85.14,0.7344,0.167,46.62,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:14:30,18.233,74.5,1,0.738,0.738,271.45,121.08,150.36,22.58,89.69,0.7317,0.1084,30.47,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:14:30,18.233,74.5,1,0.7393,0.7393,147.94,172.59,-24.65,21.91,88.93,0.7336,0.0902,19.28,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:14:30,18.233,74.5,1,0.732,0.732,199.85,75.78,124.07,22.55,90.48,0.7476,0.1138,57.96,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:14:30,18.233,74.5,1,0.7209,0.7209,123.35,173.71,-50.36,22.8,86.74,0.7186,0.1009,22.83,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:14:30,18.233,74.5,1,0.7143,0.7143,201.99,53.32,148.67,22.11,87.18,0.7191,0.105,53.59,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:14:30,18.233,74.5,1,0.7192,0.7192,90.07,187.63,-97.55,23.6,88.39,0.7261,0.1112,19.16,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:14:30,18.233,74.5,1,0.7412,0.7412,54.89,56.63,-1.74,23.81,91.32,0.7386,0.5396,26.18,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:14:30,18.233,74.5,1,0.6918,0.6918,47.45,95.82,-48.37,22.21,85.13,0.7176,0.5782,14.44,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:14:30,18.233,74.5,1,0.7665,0.7665,342.42,231.5,110.92,23.37,88.22,0.7275,0.1631,26.49,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:15:00,18.25,75.0,1,0.739,0.739,289.33,141.15,148.19,23.22,92.85,0.7292,0.1083,26.18,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:15:00,18.25,75.0,1,0.7264,0.7264,190.22,198.37,-8.15,23.7,88.18,0.7355,0.0918,16.48,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:15:00,18.25,75.0,1,0.7454,0.7454,261.51,200.6,60.9,24.07,88.5,0.7236,0.1118,22.3,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:15:00,18.25,75.0,1,0.7135,0.7135,181.03,171.07,9.96,23.56,81.65,0.7299,0.1019,22.94,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:15:00,18.25,75.0,1,0.701,0.701,181.57,114.68,66.89,22.74,84.54,0.7163,0.107,24.45,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:15:00,18.25,75.0,1,0.7534,0.7534,86.06,127.97,-41.92,22.69,86.91,0.72,0.1062,29.44,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:15:00,18.25,75.0,1,0.7536,0.7536,37.11,35.61,1.5,23.91,89.47,0.7327,0.5308,42.33,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:15:00,18.25,75.0,1,0.6852,0.6852,30.07,78.88,-48.81,22.36,87.6,0.7072,0.5838,17.37,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:15:00,18.25,75.0,1,0.7538,0.7538,463.03,261.13,201.9,22.83,88.12,0.7378,0.1658,23.09,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:15:30,18.25,75.5,1,0.7535,0.7535,278.32,153.29,125.03,22.84,90.67,0.7399,0.1062,24.58,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:15:30,18.25,75.5,1,0.716,0.716,232.96,180.82,52.14,22.52,88.1,0.7495,0.0931,17.82,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:15:30,18.25,75.5,1,0.7454,0.7454,108.39,264.39,-156.0,22.16,91.59,0.7147,0.1118,16.92,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:15:30,18.25,75.5,1,0.7225,0.7225,275.45,61.74,213.7,23.13,85.36,0.7232,0.1007,64.36,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:15:30,18.25,75.5,1,0.6972,0.6972,210.96,192.23,18.73,23.09,88.45,0.738,0.1076,14.51,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:15:30,18.25,75.5,1,0.752,0.752,163.79,161.66,2.14,23.07,86.7,0.7254,0.1064,23.26,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:15:30,18.25,75.5,1,0.7616,0.7616,121.82,64.59,57.24,22.97,91.3,0.7347,0.5252,23.58,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_SOUTH,2025-07-19T18:15:30,18.25,75.5,1,0.7175,0.7175,60.78,70.55,-9.78,22.39,88.96,0.7099,0.5575,20.34,NORMAL,0,0
EVT-007,CONCERT,CONCOURSE_MAIN,2025-07-19T18:15:30,18.25,75.5,1,0.7674,0.7674,242.53,404.59,-162.06,22.51,89.7,0.7433,0.1629,15.17,NORMAL,0,0
EVT-007,CONCERT,ZONE_A,2025-07-19T18:16:00,18.267,76.0,1,0.7385,0.7385,133.81,116.8,17.01,22.38,89.2,0.734,0.1083,31.62,NORMAL,0,0
EVT-007,CONCERT,ZONE_B,2025-07-19T18:16:00,18.267,76.0,1,0.7328,0.7328,201.03,91.93,109.1,22.38,89.44,0.742,0.091,35.87,NORMAL,0,0
EVT-007,CONCERT,ZONE_C,2025-07-19T18:16:00,18.267,76.0,1,0.747,0.747,103.45,302.1,-198.66,23.7,86.72,0.7276,0.1116,14.84,NORMAL,0,0
EVT-007,CONCERT,ZONE_D,2025-07-19T18:16:00,18.267,76.0,1,0.7144,0.7144,277.19,210.21,66.98,22.65,83.96,0.7221,0.1018,18.69,NORMAL,0,0
EVT-007,CONCERT,ZONE_E,2025-07-19T18:16:00,18.267,76.0,1,0.7042,0.7042,203.02,115.23,87.79,22.94,84.25,0.7332,0.1065,24.44,NORMAL,0,0
EVT-007,CONCERT,ZONE_F,2025-07-19T18:16:00,18.267,76.0,1,0.759,0.759,221.05,139.54,81.51,23.17,88.35,0.7214,0.1054,27.2,NORMAL,0,0
EVT-007,CONCERT,ENTRY_GATE_NORTH,2025-07-19T18:16:00,18.267,76.0,1,0.7605,0.7605,36.51,37.58,-1.08,22.67,88.63,0.7357,0.526,40.47,NORMAL,0,0
